"measurementID","occurrenceID","measurementType","measurementValue","measurementUnit","eventID"
"a32e8f827c5badd4102c79f1fcfed568","d8de0e70-5d69-4b10-9c2c-677ccdc6159d","Length of the specimen","73","millimeter",NA
"a37c67287889c7862b577b6dbe7c302b","de7e6881-973f-4a4f-90f5-7c59f377f097","Number of the specimen","35",NA,NA
"a384612e26969864c90a359795d4621c","0121eb6e-ec34-4dd0-83e7-c6fc3c4149cc","Live weight as measured in the field","4","gram",NA
"a3accfb0cf7f9af3ee4e79c80164d952","8b4704c0-b32b-4f53-9b8f-5ad884f3f561","Length of the specimen","205","millimeter",NA
"a3b84345b726b499bd2899dfd67bd23d","68b0cf8a-12c3-4a7e-9d33-ae342e27d048","Length of the specimen","195","millimeter",NA
"a3c6e855070a634a5dbda0bc23c646ca","960c0889-0264-4974-832e-025886bd01e0","Number of the specimen","18",NA,NA
"a3ce03aeaae80a7c405dadbe8e469050","960c0889-0264-4974-832e-025886bd01e0","Length of the specimen","69","millimeter",NA
"a4543fca2a505b7df76f98c91654c80b","3687e9be-17cc-4255-979d-b1a3c2871d95","Live weight as measured in the field","75","gram",NA
"a46d1da360e554e4be95e49a8c467433","3cf4b5d5-62db-4d92-9c94-a0edecccda05","Number of the specimen","30",NA,NA
"a474d5e9d9af874f1abd8eb93e939149","2a32fa55-726f-439a-971e-2f1fa851b622","Live weight as measured in the field","5","gram",NA
"a48b78afd27289eed29e96856bf1f20e","c802a776-d1b5-431f-bfcc-40ee6608ac08","Length of the specimen","205","millimeter",NA
"a48ca1dea167cff1bef2b977f7484419","1fb61b4e-562b-4401-8fe3-ddd207b6ef44","Live weight as measured in the field","4","gram",NA
"a4ab6a99c162d29ec48cb126415701ab","26779338-3e06-4d13-8eca-f5e3e3cc1977","Number of the specimen","41",NA,NA
"a4bbb65f60d164b50c0f7ba216aef332","c63035ec-ccca-459a-b2db-50cb0e5d5c42","Length of the specimen","92","millimeter",NA
"a4d42397641ae0b9d3884b38db768baa","566e390e-cedd-4086-9986-6a661972a767","Number of the specimen","8",NA,NA
"a4fb4b1f5f9cb548f899f8793b26d7ea","21334c03-3954-4314-ac7d-757f63563bf3","Length of the specimen","90","millimeter",NA
"a503ff4da87402a61abba531586fa612","c7729078-1171-4d67-98c3-2f8ed49cdc3c","Length of the specimen","190","millimeter",NA
"a5359355cbe86669f408c61dbc79f132",NA,"Operational time of the electrofisher for the second electrofisher","2430","second","BIGC.20191021.01.2.e-fisher"
"a567b4497010a861cf3874a60cad27cf",NA,"Duty cycle at the end of data collection for the second electrofisher","25","percent","BIGC.20190425.09.1.e-fisher"
"a5721b13125e6f945e9d090c29058bb3",NA,"Temperature of water","8.7","degrees Celsius","BIGC.20191021.01.1.e-fisher"
"a57c9d1f393c09a5cdf6e56166bdaede",NA,"Duty cycle at the end of data collection for the second electrofisher","30","percent","BIGC.20191024.09.1.e-fisher"
"a5824b559f67b659f569bfd465519119","50b4edc3-a365-4ac4-8ca4-1b166aaf896a","Length of the specimen","25","millimeter",NA
"a58ea4711b44ab6a210e76673f5920d0","0e072cd6-ca46-4192-8720-250730d118b9","Number of the specimen","45",NA,NA
"a5921a7a5eea63d275c2df9d0c9570fa","7551dfbb-9e77-4576-a5ef-9030fdf1ee66","Live weight as measured in the field","16","gram",NA
"a59d461b7d8840bd6446fd6f04df5b0e","5f2508a6-6fa6-4122-a772-71726cdddc0c","Live weight as measured in the field","32","gram",NA
"a5a6b08ea30671609bb7418e08abf1b8","9d4186ad-c8bf-4976-88f5-7e0cccd12a22","Number of the specimen","5",NA,NA
"a5d6aa5e8390b88fe9972cee8c59deaf","97eee739-c429-46be-a16a-7d49e3f5fb04","Number of the specimen","17",NA,NA
"a5e1b036eb4b2a7cb4268895803ded31","7052b8c4-30c6-4dc7-bd9d-32d6491026ae","Length of the specimen","143","millimeter",NA
"a5e2d352cf0bb6efefff24583c28cc84","fe3117ad-0084-4570-8593-228bda7636d9","Number of the specimen","15",NA,NA
"a5f823179869d4b30f3df3607a0259d8","ef3f20b7-d29e-4ff8-af30-354b762463e2","Length of the specimen","144","millimeter",NA
"a5fc03c877acdb3c40295ca77f2bed37","ff95ce2e-8e93-4846-92b2-f60a8026f5e8","Number of the specimen","26",NA,NA
"a61405fd4f4c48c2bcaab6233cf4c7a2","5c8a11de-5270-4e2d-b02d-656d8041e2a8","Length of the specimen","107","millimeter",NA
"a61f486790e09c22927a99549f7731f7","b282db5a-29b0-49f2-87c9-a37724f0f3a3","Length of the specimen","142","millimeter",NA
"a6371a43cef9ff4f0ac5eef70b00bd22","1e532329-2072-4e93-b5c4-efbe28273ebf","Length of the specimen","63","millimeter",NA
"a6775bdf4ddae41d1428ad4c2640efbe","088d725b-4723-4503-aa50-ac647cda26e1","Live weight as measured in the field","11","gram",NA
"a6855d6a2bf2a09351549df27f548dc0","4156caa0-a913-46c7-9949-c980d078a596","Number of the specimen","4",NA,NA
"a6ab54d8255283932288539eee48f714","8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a","Number of the specimen","20",NA,NA
"a6db60a3c49f7cb556cf867f3795d7ae","d1751420-83b3-458c-8b7f-aa233c2aec2b","Live weight as measured in the field","0.3","gram",NA
"a6dc6c6560cdba46f3671d1bf9fbe7c3",NA,"Temperature of water","10.6","degrees Celsius","BIGC.20191024.09.1.e-fisher"
"a6f172907ed04a22c8f6f13fffc43313","f1c3cc87-b157-43d7-9e29-2e01e4b89ef5","Live weight as measured in the field","14","gram",NA
"a704ebb9914ab73221ac4ff4917e2271","0e22b365-0d6f-49ae-bf48-0223194de1e6","Length of the specimen","160","millimeter",NA
"a71c7bbdfa0136959f48298d57f44970","25ce7629-4321-47d9-ae51-90c2a207318e","Live weight as measured in the field","12","gram",NA
"a730e4d6ac1bdf11a52a8a92b9a34094","6eddaad7-42dd-4fec-affb-1900a5c39724","Number of the specimen","29",NA,NA
"a73800dff1c9736f146e00223fd60d8a","0c5f5b7e-86a4-4e00-9478-20f5e5086934","Number of the specimen","45",NA,NA
"a748d4f8026a811370f50016d5829204","e697f120-e0bc-4888-b3a7-1198d7c296aa","Live weight as measured in the field","20","gram",NA
"a74ff6a69b3686412287a5efe417a8b4","566e390e-cedd-4086-9986-6a661972a767","Live weight as measured in the field","67","gram",NA
"a75d5b4f426240653fd33455f23e9a71","deb2f992-9f81-40b3-a397-cbbb0652e09b","Live weight as measured in the field","0.3","gram",NA
"a7634c35a3af63191b81c8313621db08","1a32f1ae-528e-4b63-800e-5d8892f0400a","Number of the specimen","24",NA,NA
"a767b4f186f94c871b1e72ef6e72686a","ba147e97-fad8-473f-9699-f4ccdfb6b517","Number of the specimen","18",NA,NA
"a773e319cb55724f4f42f4e53639f8cb","7e4d7ac9-f73d-416b-b778-81146540d33a","Number of the specimen","12",NA,NA
"a779ca766a1b9a418e6c2907c2b9b013","71b16929-3505-4a28-a084-f5351ca1c2ee","Live weight as measured in the field","20","gram",NA
"a7a01f9a36edf8430495beee77622de6","9b8aa7b3-fe5d-46d8-a525-ea5a40bc32ba","Live weight as measured in the field","4","gram",NA
"a7ac5b10d46d70c174465334c9266815","6f4ecf36-bb4b-41bf-908a-f63a420ef99e","Number of the specimen","26",NA,NA
"a7b8dc668f84bee81b6b14d5e04f5b2b","ff4b4492-2e57-48d5-b941-33ada4863939","Number of the specimen","4",NA,NA
"a7df37f4553288ae7dc6fb80871bfa42","a92ddb06-65e5-4964-9f61-444f0fb886f7","Number of the specimen","13",NA,NA
"a7f4819e439728090712642093213cba","ae22f3c8-eb0e-4212-8515-726d59a0eb9d","Number of the specimen","33",NA,NA
"a8111b6061ef2b44a1906b59dc11a5d8","23979ffe-ecef-4846-b9fd-e4f1db95a169","Length of the specimen","30","millimeter",NA
"a81bb07c5645537d529d5923dc879f80",NA,"Operational time of the electrofisher for the second electrofisher","4250","second","BIGC.20191022.04.3.e-fisher"
"a82b62235830cdfcda832c40ae57f4cc","97eee739-c429-46be-a16a-7d49e3f5fb04","Length of the specimen","82","millimeter",NA
"a842ffdcc9179778ba4deb1d2a88720c","0c0d1d7e-9dd5-4758-9ca1-a2bc35fee5f7","Length of the specimen","215","millimeter",NA
"a84972c403d77f523d9dc2a716c9825b","2c9a9dac-03c1-438f-9c79-f4484c04465e","Live weight as measured in the field","8","gram",NA
"a873cfe42a6745080924edb33fd77b84","b4b9e38b-be56-4954-b43e-fc8850648984","Live weight as measured in the field","79","gram",NA
"a88c5626c0e179d9392480ac0b9a258e","f34e735b-9500-4051-bc64-e828865c631d","Length of the specimen","130","millimeter",NA
"a88d37a136c6b40b9d06928cca519b7d","7d52850c-593b-4ba3-b2a8-a23817860654","Length of the specimen","129","millimeter",NA
"a8a591fdbfe9344d96bfc1e83c81ed40","5e5d5b31-b0f2-43e0-b439-b5fc01c32fcc","Live weight as measured in the field","145","gram",NA
"a8ad67e1d1d93e9c0081b106b8a2b8cd","951b1b53-2aa9-4594-8983-94e484f64bda","Length of the specimen","189","millimeter",NA
"a8c2fea25160642a3af05fba12c4da32","010d6651-28bb-4ec9-bf5f-9aa63477ef87","Length of the specimen","26","millimeter",NA
"a8c36de9e80e4967d5a6b255d48db998","959d74b2-c7c7-40de-a59d-879ca31e5537","Length of the specimen","177","millimeter",NA
"a8d307d590cea97067a4b576f5d49f5e","1cdcb62d-ba69-45c2-a541-f2270e54b60b","Indication of mortality from the electrofishing equipment","Y",NA,NA
"a8f7d125d3ad15af1375e758d784283a","c93cbd0b-0a55-44dd-bb01-13eba115084d","Length of the specimen","125","millimeter",NA
"a8fc7bc159de65e983201169ef31e8c1","71312230-697d-476a-b17c-87f8a9dfd7ef","Length of the specimen","87","millimeter",NA
"a9195b5cfdb70b559b8c2f382f1f1ad1","304e0330-aea8-4d3a-bfb1-c9d01f2a8f4a","Live weight as measured in the field","62","gram",NA
"a945146bd37057f48a8698cb40e80b94","ffff47ee-26c4-458c-ba0b-4c53778d7389","Live weight as measured in the field","28","gram",NA
"a94b0377a7743e2b534ccfb77b250858","a037ca2b-9b68-4a66-b256-dfa5c5b9b6cc","Live weight as measured in the field","15","gram",NA
"a9595cec948814a841faec7bee53f7da","890e8552-a038-47f7-8454-4005521d8be7","Length of the specimen","87","millimeter",NA
"a96faf580084c56edc12537709d53da6","954cc5dc-8df7-4023-82c9-608392dff354","Length of the specimen","135","millimeter",NA
"a96ff995d996715552804212b87d5079","304273ab-b150-41fb-9b31-114b0a102645","Live weight as measured in the field","9","gram",NA
"a9950aece95b1c2b251c929bc1cc86ed","6e2b42a5-5e4e-4ebe-9a2a-8ed2068245e5","Live weight as measured in the field","91","gram",NA
"a9ab0ba708efefd3aac02ff97a2e9b6e","360725fe-7822-4cfd-bb34-1a82049496fb","Live weight as measured in the field","6","gram",NA
"a9b9e7afc3167e65e8c5a5bb81ce8ce7","fb3198f3-8be1-4f70-b844-10551abea209","Number of the specimen","18",NA,NA
"a9bc493ce90e040e86da15da40dea0c9","a805f94f-1b7f-40d4-8763-a986c205fef6","Number of the specimen","26",NA,NA
"a9d1ec1d1fef1b7f1567f9145c95905b","f04d2b24-32c2-492b-83c0-1539bb4161fc","Number of the specimen","18",NA,NA
"a9d8989d260d2090975427a05a3d3793","0b7e19f1-d50e-4eda-8776-3688d799dece","Number of the specimen","21",NA,NA
"a9e77034f02ab0d45602948850f28b35","b0f5347b-789a-4a0c-90c1-512df5dce128","Length of the specimen","155","millimeter",NA
"aa66da8dfd9b3d07fc10ea4277766cdc","5f3e4242-cbb2-4afe-b3f6-ffda66aea67b","Length of the specimen","153","millimeter",NA
"aa7eaa04aff05f844f50f861de31df0e","0454aa13-93c1-41c4-9f4f-6d96420d7b25","Number of the specimen","2",NA,NA
"aaae64c8b4a99e1b33bbd672fd62f696",NA,"Temperature of water","9.3","degrees Celsius","BIGC.20191022.04.3.e-fisher"
"aaca11080f687506a29943c781cb826e","5cffa605-fc42-441b-b275-f3f5b0eb4030","Length of the specimen","104","millimeter",NA
"ab0f91a5fcaa006704d7b375f533dad0","77f125a8-d5a9-4be3-9458-5b5f398414fc","Live weight as measured in the field","5","gram",NA
"ab5ea4b3d0434f62403da92e80518d2d","28799933-d035-4344-8497-4366ef3eab6d","Number of the specimen","32",NA,NA
"ab7014d749b9662a3e1caa0109603ce2",NA,"Number of times the settings changed for the second electrofisher","0",NA,"BIGC.20191023.07.1.e-fisher"
"ab9bca8059110c1f76996e3e022b8d9f","09c9bf93-9010-4284-b074-0de82e5ce506","Number of the specimen","3",NA,NA
"abb5b6b0b673cd9489e48e31b4618255",NA,"Duty cycle at the end of data collection for the second electrofisher","35","percent","BIGC.20191021.01.2.e-fisher"
"abb8a702b5abd3103dede1129f0966ee",NA,"Frequency at the start of data collection for the second electrofisher","30","hertz","BIGC.20191024.08.1.e-fisher"
"ac03e0294878e6e4cdfadaf982378e5d","18bd6024-5853-45c2-9c5d-a40679a7996e","Number of the specimen","28",NA,NA
"ac2d0c6b79e528f8941398d4dd659d12","4d42508d-dbce-4b7f-b5d1-b3c1c372eeb5","Live weight as measured in the field","51","gram",NA
"ac416bb878bbe78356e6c52c5508268c","d9c0d601-a172-4036-a423-0609b02e6bf6","Number of the specimen","43",NA,NA
"ac7a65333496c13787f67186476e7b98","8313b8f2-b15d-4ec6-a19b-ec1fb0df0c3b","Length of the specimen","31","millimeter",NA
"ac84c5240b27c11c32592a7c28b7e784","c41980e3-717e-41ac-8236-51b17e6acc2b","Live weight as measured in the field","21","gram",NA
"ac86f5b6fa35de3107cffc62453aaea6",NA,"Voltage at the start of data collection for the second electrofisher","150","volt","BIGC.20191022.04.1.e-fisher"
"ac88c2ba1ce0c9960e8d186edc135da4",NA,"Number of the sampling pass within a reach","1",NA,"BIGC.20191024.08.1.e-fisher"
"aceb927996335431eef51998ef432507","789288d5-4f67-4bf8-b011-5b3dd40606f7","Length of the specimen","130","millimeter",NA
"ad1cdf1e4dfc6ca7bca79cdcab59a6d4","d708fdbe-efe5-4675-afa0-f07f5abb9efd","Length of the specimen","148","millimeter",NA
"ad24d14a4a118ec66008d3f140c4328b","43625d54-fc01-4a54-86ce-f6029e3dd007","Number of the specimen","3",NA,NA
"ad95ee86287fd76868f830c3e1e03c78","a969d991-b6b6-494a-af2c-7f1f50850e8c","Number of the specimen","12",NA,NA
"adadcddf46b663ef27381ebfa806ff0c","ea29c7bd-d8d0-4af4-b853-3b354567c171","Number of the specimen","22",NA,NA
"ae25ad1c0d0120f502f02dc70b6a2b33","202c87d9-9357-4890-a305-270b66ca4219","Live weight as measured in the field","22","gram",NA
"ae4096b51e49d74cc6cb55fa9b4a1743","799945c6-d6bf-4012-a9b8-b76e0331a4fc","Length of the specimen","151","millimeter",NA
"ae77256adcaa6ed8811149c6e9d3ea50","ea086303-6b48-43ae-9de2-004e8337a5de","Live weight as measured in the field","7","gram",NA
"ae96988c04857e6259b6c778ed89d82e","5cffa605-fc42-441b-b275-f3f5b0eb4030","Number of the specimen","3",NA,NA
"ae9a1f7ec1c556e582058ae8c1f6549e","ef3f20b7-d29e-4ff8-af30-354b762463e2","Live weight as measured in the field","28","gram",NA
"aec33d88bbcbce72bee766f550966b53","dccfab68-853e-4503-8ef0-91a33fc8373a","Length of the specimen","199","millimeter",NA
"aecb43dc83806fc4377dcd82cc309a84","c4eb481b-197d-4b7f-8275-76d6aab9fdc1","Number of the specimen","15",NA,NA
"aecf121450a19ef837ddab44844f0f6f","219f16dc-57ce-4245-a64f-fdebb684875d","Live weight as measured in the field","22","gram",NA
"af11dc5c13ef3897bc525b08c383a3ee","b6013dac-e499-4137-b1fd-abaa0a8913f0","Live weight as measured in the field","29","gram",NA
"af36da9e804dbf0f983f3684886594c3","b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec","Live weight as measured in the field","4","gram",NA
"af397bb1db27c9b2f77fd3ddfdd7ba76","6c955071-d699-4c08-bc7d-b991dfcff6e4","Length of the specimen","221","millimeter",NA
"af784a6a182f1d64aa0fff2850f421d8","1512982e-edd2-4054-a5ed-b563a8e18955","Length of the specimen","145","millimeter",NA
"afbd8f2f891fd5129ff366dd89966968","0c4127ce-225e-4824-aded-ed0c4ea65889","Live weight as measured in the field","20","gram",NA
"afbe7b1cfb2b2f3f72e202abfcb6f03b","fc7627f3-dd0d-48bd-a2a4-a30f4be49c08","Length of the specimen","110","millimeter",NA
"afd526e0dece00e84966336ae717dd5d","917f70bb-c487-4b5d-a09a-e9c1fa910949","Length of the specimen","90","millimeter",NA
"aff6323f109697e6a098d379e14b8582","3930922d-6a72-4206-819f-444dc2d36be9","Live weight as measured in the field","7","gram",NA
"b00a2e91bfb948fac915d65c539910a8","ee4f05bd-cb33-4173-bba1-2e6f59856888","Length of the specimen","137","millimeter",NA
"b018fa664b5c88d5c42776cdb086f22f","25f8d9fe-3421-4fcc-8d3b-83eb524764c7","Length of the specimen","135","millimeter",NA
"b03175c64c3bf4e25af3d379b8abea11",NA,"Voltage at the end of data collection for the second electrofisher","30","hertz","BIGC.20190424.07.1.e-fisher"
"b03175c64c3bf4e25af3d379b8abea11",NA,"Voltage at the end of data collection for the second electrofisher","300","volt","BIGC.20190424.07.1.e-fisher"
"b042dd6c7660c0edf6defd8f8a981450","d14effaf-2b03-4306-81e2-d4d94a3cff41","Length of the specimen","133","millimeter",NA
"b05de047bed6ac23afce94ea5dbd4347",NA,"Temperature of water","8.7","degrees Celsius","BIGC.20191021.01.2.e-fisher"
"b05f4fb6ddfe5aebfe699a21b3b1b72c","b45a2445-3f62-4b15-a383-853589c97de0","Number of the specimen","18",NA,NA
"b081767bfefca0dc00c788c4dbb07486","479d5dd4-9888-417a-8e5b-077de899e5b0","Number of the specimen","12",NA,NA
"b0940d4ee240e84eeb302dfff8f30822","0f3fb4f0-45a6-41d6-9d8f-b711bc9f11f3","Length of the specimen","74","millimeter",NA
"b0a2428e6a46f27e2677d3b299b00197","5b4d6fb9-451d-4e7a-bc1e-50871cf41db9","Number of the specimen","3",NA,NA
"b0a3e8decf68502ebdcdcbd5965f814e","9dfb1017-c260-47e8-b5f6-2a24a7e9c49a","Length of the specimen","131","millimeter",NA
"b0c27bc4d705a8b5ead0d668de995ea4","e9a57ee8-9b55-40dc-bb62-def5c283215a","Live weight as measured in the field","0.3","gram",NA
"b0d318526e5f6cd341ddead0ee209317","1d891c3d-86bc-41ad-b8df-39c76162f6dc","Live weight as measured in the field","38","gram",NA
"b0e14f9998ffdab80633935d5c24eb4b","3e13d9d2-0fae-45cc-8841-350a7862a247","Live weight as measured in the field","47","gram",NA
"b0f640212dd17398358e2018dddb57c7","c4f811c7-69a8-41dc-ad03-ab8e59c0facc","Number of the specimen","46",NA,NA
"b0f669ddeab58391b4431b5c7c493e3d",NA,"Dissolved Oxygen Concentration","9.5","milligramsPerLiter","BIGC.20190422.01.3.e-fisher"
"b115f776fbabc604b94534ba556901ba",NA,"Number of the sampling pass within a reach","1",NA,"BIGC.20190424.05.1.e-fisher"
"b121a15930b948bb79849b86022c56e4","f9d52133-96a2-462b-b644-07649a17fd39","Length of the specimen","79","millimeter",NA
"b1284c801a234155e6b1eae9395ffc72","eb75b3a8-5dd7-4b30-9bde-39ab31007ff6","Length of the specimen","114","millimeter",NA
"b12c4b13cd805069303e84fcbd749054","cc07ae42-8db9-45dc-8c8f-323a7b2aa9d1","Live weight as measured in the field","24","gram",NA
"b138a5b5909049d260d41ad8b7ad74b6",NA,"Voltage at the end of data collection for the second electrofisher","150","volt","BIGC.20191024.08.1.e-fisher"
"b138a5b5909049d260d41ad8b7ad74b6",NA,"Voltage at the end of data collection for the second electrofisher","30","hertz","BIGC.20191024.08.1.e-fisher"
"b146ef9254af54d3a9bb0f866aa66a83",NA,"Voltage at the end of data collection for the second electrofisher","150","volt","BIGC.20191021.01.2.e-fisher"
"b146ef9254af54d3a9bb0f866aa66a83",NA,"Voltage at the end of data collection for the second electrofisher","30","hertz","BIGC.20191021.01.2.e-fisher"
"b173f6e9df02442b2aa0a2abe5b1135e",NA,"Operational time of the electrofisher for the second electrofisher","2263","second","BIGC.20190422.01.2.e-fisher"
"b190be42c8d5b0c64bfb0a88d8bf93ef","7fb80996-dd63-4a7d-9ca6-8a0417d9cff8","Live weight as measured in the field","6","gram",NA
"b1a5e5c53103c7f25d7093d966242d0a","49528ac8-4b14-401c-9d60-db92bd59edf6","Length of the specimen","213","millimeter",NA
"b25822d42be7efefdcb18231fd9612c6",NA,"Operational time of the electrofisher for the second electrofisher","2530","second","BIGC.20191023.07.1.e-fisher"
"b25d9c0415e09a24c551c1817f217680","3d3c2f78-5d89-4e54-a310-b5d579bd934a","Live weight as measured in the field","4","gram",NA
"b265a9365afe4ea4c3d3287c6196e63a","3d428b81-3262-4858-873e-325e4c9666c8","Live weight as measured in the field","22","gram",NA
"b26f8cc213764724833773fefe633601","4cef6ed5-81bb-418e-9f25-6b7f5f30ec00","Length of the specimen","152","millimeter",NA
"b27eb11da39d736d0131b831f6c80450","4cef6ed5-81bb-418e-9f25-6b7f5f30ec00","Live weight as measured in the field","32","gram",NA
"b294e65cd8ebc8e63063ec21f1d06187","f1d3fc1c-218d-4f35-b24b-ed267cae5848","Number of the specimen","10",NA,NA
"b29f5ddc4c87da1a51e26df2fd55c67b","04919cd6-c8b3-4284-81e1-35182938f8ad","Number of the specimen","8",NA,NA
"b2ae4c83294ba01d8e09a9986ab3c862",NA,"Operational time of the electrofisher for the second electrofisher","3416","second","BIGC.20190423.04.3.e-fisher"
"b2e4be74960122b0d9198d1d526c5c9d","84962f21-68d2-4cec-b365-b290d9eed172","Number of the specimen","46",NA,NA
"b36e9d713d720d56143de40d6cf46f9d","5337636f-7c96-40fe-b857-9a4e5ac8c681","Number of the specimen","21",NA,NA
